# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 3M of event 'cpu/cycles/P'
# Event count (approx.): 2174006282803
#
# Children      Self  Command  Shared Object         Symbol                    
# ........  ........  .......  ....................  ..........................
#
    99.87%    99.17%  msfw     msfw                  [.] evaluate_packet
            |          
             --99.85%--evaluate_packet
                       |          
                        --0.52%--0xffffffffaaa00f0b

     0.52%     0.00%  msfw     [unknown]             [.] 0xffffffffaaa00f0b
            |          
             --0.52%--0xffffffffaaa00f0b

     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffabea5b3d
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffabe5a0c1
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaaeda5e9
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaaeda5ea
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffc0da2589
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffab0a3ef4
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffc1da2d10
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffc1da2d15
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaaf4c4e1
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaaf4c4e8
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaaeda5fe
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaaeda602
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffac0946af
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffac0946b1
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaade999d
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaae483a0
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaae483a5
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaae09ec0
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaae09ec7
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaaeca5c5
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaaeca5c7
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaaec90b9
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaaec90bb
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaaedd1a5
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaaedd1ae
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaae0237b
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaadf263c
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaadf2644
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaaecdab5
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffab57878a
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffab57878e
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaadf896f
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaadf8971
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffac066900
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffac066901
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffabe8d008
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffabe8d00b
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaae3253e
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaae4c450
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffabed5dee
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffabe61738
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffabe5f088
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffabe5ef43
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffabed5df1
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaaef2130
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaaef2134
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaae0c147
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaad0c04f
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaae21b13
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaacf662e
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaae02320
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaae02323
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffabe8e15e
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffabe8f67c
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffabe8e166
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaae2331f
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaae23322
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaae72969
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaad98626
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaae22100
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaae22105
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaaf555a9
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaad36458
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffab62c888
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffac0833ea
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffac084348
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffac066aac
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffac066aaf
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffc0c55a70
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffc0c55a75
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffab20c6d5
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffab2598a2
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffab19a8ac
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffab20c6d9
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffabd49980
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffabd49985
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaaeca4ef
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaaeca4f2
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffab3c5865
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffab3c586a
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffc1d94f50
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaae0221e
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffc1d94f55
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffabd58d55
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffabd58d59
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffac09461c
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaaec6c34
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaaec6c4f
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaadf88d3
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaae2e984
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaaee6346
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaaeca291
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaaeca5be
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaaeca5c0
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaae2e954
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaadead80
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaadead85
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffc0da2560
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffc0da2565
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffab62cad8
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffab62cac1
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaae02139
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffc0d39710
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffc0d39715
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaaee6f5c
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaaee6f5e
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaadf4a80
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaadf4a87
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaafee5d1
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffac06941a
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffabeff5f1
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffabe86a1a
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffabeff71e
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffabeff5f5
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffac084692
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffac08469a
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaaec6dd1
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaaec6dd4
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffac065aa0
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffac0843ef
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffac0843f8
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaadf6186
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaadf618a
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaadfa79b
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaad0bc1e
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaadfba13
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaad0c11e
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffabe0878f
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffabe08796
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffc0c2e1cc
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffc0c2e1d1
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaaec7be5
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaaee015b
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaaee015e
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaae022d9
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaae022e1
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaaec44f2
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaaec44f4
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaae01c4d
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaae01c4f
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaaec7bdb
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaaec7be2
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaaec9371
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaade99c2
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffab2082ee
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffabeb947b
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffab20da90
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffab2082f5
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaafee1bf
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaafee1c0
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffabd829ac
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffabd829b3
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffab62cbb9
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffc0c2e32d
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffabd70360
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffabd70365
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaae01ff7
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaae0a5b3
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaae221bd
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffc045918f
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaadf885d
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffc0459192
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaaec9a5b
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaaec9a5c
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaaec93ea
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaaee43c2
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaae4066d
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaae4066f
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaae0213c
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaafee5b3
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaaedd1f4
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaaeca467
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffab0ac463
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaaeda62a
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffac065dfc
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaae38ac8
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaae38acc
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffabe62754
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaae22858
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaae2285d
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaae0c19f
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaae0c1a7
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaaecd37d
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffc045a0a0
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffc045a0a5
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaadfa347
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaae021b1
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaae483f3
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaae36350
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaade9a3f
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaade9a41
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaae23d9f
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffc0c3124e
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffc0c31252
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffab4f6a61
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffab4f6a66
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffac0833b8
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaad98e11
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaae40717
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffabebbafe
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffabe618f8
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffabebbb02
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaae23da5
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaaf0e040
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffab0a8436
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffab0a843d
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaae0b47e
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaaec43c2
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaaec43c9
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaae021a6
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffabc2d130
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffabc2d135
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaae25209
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaaeca2f6
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffabdf7830
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffabdf7835
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaae48983
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaae48987
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaae4882d
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaae48834
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaae0223d
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaae02241
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaae045a0
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaae0068c
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaadf4966
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaadebcfa
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaadeb951
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaadf5c40
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaae01b1f
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaae01b21
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffab62cada
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffab62cadd
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaaec44d6
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaadf419d
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffabd5b8e9
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffab19726e
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffab196a40
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffab192e76
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaaee07c9
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaaee07ca
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaaec44bf
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaaec44c2
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaadbb980
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaad3c201
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaae73b06
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaad3c204
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffc0c3ca40
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffc0c3ca45
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffabeafec0
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffabeafec3
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaaecaad1
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaaecaad8
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaaee61f6
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaafee14f
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaba9dc15
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffc0418d56
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffabaa9faa
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaba92d1e
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaba9dc16
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffab62caca
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaaec4421
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffab62cace
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaaec7686
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffac0656d9
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaae0280c
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffabaf85c2
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffabaf85c9
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffc0c89a0a
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffc0c89a0c
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffabe08760
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffabe08765
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffc0c11eb9
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffc0c11ec0
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaaec6b10
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaaec6b15
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaaf0d3c4
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaaec6d61
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffac0833b4
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaae2203d
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaae2203e
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaaec6cb2
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaaec6cb4
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaae242d0
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaae242d1
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaaec6b4a
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaace7d40
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaace7d45
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaaec6977
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffac06945e
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaaec706a
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaaec706d
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaadf6130
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaadf6135
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffac065b2b
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffac065b2d
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaae01fd3
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaae01fd5
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaaec6025
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaaee6e6d
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaaee6e6f
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffac069410
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaaec6ecd
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaaec6ed1
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffabd7b170
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffabd7b175
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaae0c294
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffab152b26
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaaeccee8
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaaec5740
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaaec5745
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffac065c55
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffac065c56
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffab7172f5
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffab7172f8
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaae096c0
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaae096c3
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffac094f59
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaaec943c
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaaec943f
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffc1d49455
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaaec908b
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaaee43b8
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaaee43c4
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaae04c12
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaae04c1b
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffabd0bf40
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffc045b24b
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffc045b24e
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaaeca2e0
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffab0a3f18
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffac084425
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaae052ff
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaae05306
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffac085de0
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffac085de2
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaadbbc72
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaae96d13
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffab0a84d5
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffc0496f80
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffc0496f88
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffabe9e061
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffabe9e066
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaaf0d36b
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaaee43ae
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaaee43b1
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaad98e15
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaae04a1a
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaae04a22
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffac084354
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffac08435b
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaadf43c1
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaadf43c9
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaae8aea5
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaae483d6
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaae483d8
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaba5ecb1
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaba667a3
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaba625e6
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaba5ecb8
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaaa011cc
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaaa011ce
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffc0418db8
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffc0418dbd
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaaec737e
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaaec7382
     0.00%     0.00%  msfw     [unknown]             [k] 0xffffffffaaedd1d6
     0.00%     0.00%  msfw     [unknown]             [.] 0xffffffffaaedd1df
